id,locality,type_of_property,subtype_of_property,price,type_of_sale,nr_of_rooms,area,equiped_kitchen,furnished,open_fire,terrace,terrace_area,garden,garden_area,total_land_area,nr_of_facades,swimming_pool,building_condition
8959241,4460,APARTMENT,APARTMENT,169000,FOR_SALE,3,240,,,False,,,,,,,,AS_NEW
8374323,8560,APARTMENT,APARTMENT,169000,FOR_SALE,1,35,HYPER_EQUIPPED,False,False,True,4,True,,,,False,AS_NEW
9002502,4500,APARTMENT,APARTMENT,169500,FOR_SALE,2,85,INSTALLED,,False,True,21,,,,,,GOOD
9017692,8370,APARTMENT,APARTMENT,169500,FOR_SALE,2,78,INSTALLED,False,False,,,,,,,,GOOD
9011255,7950,APARTMENT,APARTMENT,175000,FOR_SALE,2,85,SEMI_EQUIPPED,,False,True,12,,,,,,
8958747,1070,APARTMENT,APARTMENT,179000,FOR_SALE,1,65,INSTALLED,False,False,True,7,,,,3,,AS_NEW
8902166,2610,APARTMENT,APARTMENT,179000,FOR_SALE,2,95,INSTALLED,False,False,,,,,,,False,GOOD
8977336,4050,APARTMENT,APARTMENT,179000,FOR_SALE,2,112,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
8792952,5000,APARTMENT,APARTMENT,179000,FOR_SALE,2,60,SEMI_EQUIPPED,False,False,,,,,,2,False,GOOD
8487627,7000,APARTMENT,APARTMENT,179000,FOR_SALE,2,84,HYPER_EQUIPPED,False,False,True,8,,,,3,,AS_NEW
8820959,9100,APARTMENT,APARTMENT,179000,FOR_SALE,3,128,,,False,,,,,,2,,TO_BE_DONE_UP
8820958,9100,APARTMENT,GROUND_FLOOR,179000,FOR_SALE,3,128,,,False,,,,,,2,,TO_BE_DONE_UP
8913349,2660,APARTMENT,APARTMENT,179900,FOR_SALE,2,90,INSTALLED,,False,True,7,,,,,,
8524546,8450,APARTMENT,APARTMENT,185000,FOR_SALE,2,105,INSTALLED,False,False,,,,,,,,GOOD
8924784,8400,APARTMENT,APARTMENT,189000,FOR_SALE,2,92,INSTALLED,False,False,,,,,,,,GOOD
8658097,8400,APARTMENT,APARTMENT,189000,FOR_SALE,2,79,INSTALLED,False,False,True,,,,,,False,AS_NEW
8850532,9200,APARTMENT,APARTMENT,189000,FOR_SALE,2,80,,,False,,,,,,2,,GOOD
8405156,6043,APARTMENT,APARTMENT,190000,FOR_SALE,3,85,INSTALLED,,False,True,25,,,,,,JUST_RENOVATED
8644303,8660,APARTMENT,APARTMENT,190000,FOR_SALE,3,86,,False,False,True,,,,,2,False,GOOD
8943523,8870,APARTMENT,APARTMENT,190000,FOR_SALE,2,90,,,False,,,,,,2,,
9015198,4000,APARTMENT,APARTMENT,195000,FOR_SALE,3,106,SEMI_EQUIPPED,False,False,True,14,True,110,,,False,AS_NEW
8847963,2060,APARTMENT,APARTMENT,198000,FOR_SALE,2,65,SEMI_EQUIPPED,,False,True,15,,,,4,,GOOD
8767676,4030,APARTMENT,APARTMENT,199000,FOR_SALE,2,76,USA_HYPER_EQUIPPED,False,False,True,,,,,3,,JUST_RENOVATED
8573581,8400,APARTMENT,DUPLEX,199000,FOR_SALE,2,82,INSTALLED,False,False,,,,,,,,GOOD
8884509,8670,APARTMENT,APARTMENT,199000,FOR_SALE,1,41,INSTALLED,,False,True,2,,,,2,,GOOD
8657724,8870,APARTMENT,DUPLEX,199000,FOR_SALE,2,99,HYPER_EQUIPPED,False,False,True,7,,,,,False,AS_NEW
8998521,1140,APARTMENT,APARTMENT,200000,FOR_SALE,2,85,SEMI_EQUIPPED,,False,True,12,,,,2,,
8987810,5000,APARTMENT,APARTMENT,200000,FOR_SALE,3,82,SEMI_EQUIPPED,False,False,True,4,,,,2,False,GOOD
8974312,8670,APARTMENT,APARTMENT,204000,FOR_SALE,2,56,,False,False,,,,,,2,False,GOOD
8803380,4260,APARTMENT,APARTMENT,210000,FOR_SALE,2,99,INSTALLED,False,False,,,True,200,,,False,AS_NEW
9012944,1080,APARTMENT,APARTMENT,215000,FOR_SALE,2,115,INSTALLED,False,False,True,21,,,,2,False,GOOD
8903057,1853,APARTMENT,APARTMENT,215000,FOR_SALE,2,96,SEMI_EQUIPPED,,False,True,,,,,,,TO_BE_DONE_UP
8971304,8400,APARTMENT,APARTMENT,215000,FOR_SALE,2,85,HYPER_EQUIPPED,False,False,True,27,,,,,False,AS_NEW
8506056,9700,APARTMENT,APARTMENT,215000,FOR_SALE,1,51,HYPER_EQUIPPED,False,False,,,,,,,,AS_NEW
8873214,1190,APARTMENT,APARTMENT,218400,FOR_SALE,1,71,USA_HYPER_EQUIPPED,,False,True,41,,,,,False,AS_NEW
8919371,4020,APARTMENT,APARTMENT,219000,FOR_SALE,3,110,INSTALLED,False,False,True,3,,,,2,False,GOOD
8312979,8670,APARTMENT,APARTMENT,219000,FOR_SALE,1,60,INSTALLED,False,False,,,,,,2,False,TO_BE_DONE_UP
8811894,1400,APARTMENT,APARTMENT,220000,FOR_SALE,3,97,INSTALLED,,False,True,3,,,,,,AS_NEW
8901697,1200,APARTMENT,APARTMENT,225000,FOR_SALE,2,70,NOT_INSTALLED,,False,True,5,,,,2,,
8818768,2070,APARTMENT,APARTMENT,225000,FOR_SALE,3,100,INSTALLED,,False,True,,True,,,3,,GOOD
8774114,3200,APARTMENT,APARTMENT,225000,FOR_SALE,2,98,INSTALLED,False,False,True,8,,,,,False,GOOD
8869376,4020,APARTMENT,APARTMENT,225000,FOR_SALE,4,125,NOT_INSTALLED,False,False,,,,,,,False,TO_RENOVATE
8924885,1150,APARTMENT,DUPLEX,229000,FOR_SALE,1,68,USA_HYPER_EQUIPPED,,False,,,,,,2,False,TO_BE_DONE_UP
8785958,2650,APARTMENT,APARTMENT,229000,FOR_SALE,2,106,INSTALLED,False,False,,,,,,,,GOOD
8991112,8450,APARTMENT,APARTMENT,229000,FOR_SALE,1,100,INSTALLED,False,False,True,,,,,,False,AS_NEW
8990960,8660,APARTMENT,APARTMENT,229000,FOR_SALE,2,80,HYPER_EQUIPPED,False,False,True,5,,,,,False,AS_NEW
8235499,9550,APARTMENT,APARTMENT,229000,FOR_SALE,2,74,HYPER_EQUIPPED,False,False,True,7,,,,,False,AS_NEW
9015106,1300,APARTMENT,PENTHOUSE,230000,FOR_SALE,2,100,HYPER_EQUIPPED,False,False,True,10,,,,,,GOOD
8804083,7000,APARTMENT,APARTMENT,234320,FOR_SALE,1,69,USA_INSTALLED,False,False,True,,,,,,,
9006361,1030,APARTMENT,APARTMENT,235000,FOR_SALE,1,61,SEMI_EQUIPPED,False,False,,,True,16,,2,,JUST_RENOVATED
8959419,1080,APARTMENT,APARTMENT,235000,FOR_SALE,2,140,INSTALLED,,False,True,20,,,,,,JUST_RENOVATED
8907460,8370,APARTMENT,APARTMENT,235000,FOR_SALE,2,89,INSTALLED,False,False,True,,,,,,False,GOOD
8875257,8400,APARTMENT,APARTMENT,237000,FOR_SALE,1,52,INSTALLED,False,False,,,,,,,,GOOD
8447534,1970,APARTMENT,SERVICE_FLAT,239000,FOR_SALE,1,60,,,False,True,,,,,2,,AS_NEW
8233033,8670,APARTMENT,APARTMENT,239000,FOR_SALE,1,51,HYPER_EQUIPPED,False,False,True,5,True,3000,,,False,AS_NEW
8876711,1070,APARTMENT,APARTMENT,240000,FOR_SALE,3,104,INSTALLED,False,False,True,9,,,,2,False,AS_NEW
8986597,1435,APARTMENT,APARTMENT,245000,FOR_SALE,2,84,INSTALLED,,False,True,7,,,,4,,GOOD
8926940,1480,APARTMENT,DUPLEX,245000,FOR_SALE,3,95,INSTALLED,False,False,,,,,,2,,AS_NEW
8308792,8400,APARTMENT,APARTMENT,245000,FOR_SALE,2,85,INSTALLED,False,False,True,,,,,,False,GOOD
8962719,8430,APARTMENT,APARTMENT,245000,FOR_SALE,2,72,HYPER_EQUIPPED,False,False,True,,,,,,False,GOOD
9025823,2900,APARTMENT,APARTMENT,248000,FOR_SALE,3,95,INSTALLED,,False,,,,,,3,,GOOD
8998870,1090,APARTMENT,APARTMENT,249000,FOR_SALE,3,110,INSTALLED,,True,True,,,,,4,,GOOD
8947641,1780,APARTMENT,DUPLEX,249000,FOR_SALE,2,130,SEMI_EQUIPPED,,False,True,1,,,,2,,JUST_RENOVATED
8994515,3390,APARTMENT,DUPLEX,249000,FOR_SALE,3,118,INSTALLED,,False,True,15,,,,2,,GOOD
8919901,8370,APARTMENT,APARTMENT,249000,FOR_SALE,3,110,INSTALLED,False,False,,,,,,,False,GOOD
8879904,8660,APARTMENT,APARTMENT,249000,FOR_SALE,2,78,,,False,,,,,,,False,
8324381,8770,APARTMENT,APARTMENT,249000,FOR_SALE,2,110,HYPER_EQUIPPED,False,False,True,7,,,,,False,AS_NEW
8961436,9200,APARTMENT,PENTHOUSE,249000,FOR_SALE,3,123,,,False,True,9,,,,2,,
8809325,1800,APARTMENT,APARTMENT,249499,FOR_SALE,2,98,INSTALLED,,False,True,12,,,,2,,GOOD
8848349,1000,APARTMENT,FLAT_STUDIO,250000,FOR_SALE,0,42,HYPER_EQUIPPED,False,False,,,,,,,,AS_NEW
8992296,1070,APARTMENT,DUPLEX,250000,FOR_SALE,1,90,USA_HYPER_EQUIPPED,False,False,True,8,,,,2,False,AS_NEW
9015727,1190,APARTMENT,APARTMENT,250000,FOR_SALE,2,95,SEMI_EQUIPPED,,False,True,10,,,,2,,GOOD
9015138,1300,APARTMENT,APARTMENT,250000,FOR_SALE,3,95,HYPER_EQUIPPED,False,False,True,5,True,515,,3,False,GOOD
8991417,4100,APARTMENT,APARTMENT,250000,FOR_SALE,2,102,INSTALLED,,False,,,True,,,,,AS_NEW
8996129,8370,APARTMENT,APARTMENT,255000,FOR_SALE,2,80,HYPER_EQUIPPED,False,False,True,5,,,,,False,AS_NEW
8950884,8434,APARTMENT,APARTMENT,259000,FOR_SALE,2,90,HYPER_EQUIPPED,False,False,True,17,,,,,False,AS_NEW
8932606,8434,APARTMENT,APARTMENT,259000,FOR_SALE,2,89,HYPER_EQUIPPED,False,False,True,17,,,,,False,AS_NEW
9000201,1000,APARTMENT,APARTMENT,259800,FOR_SALE,1,83,USA_HYPER_EQUIPPED,False,False,,,,,,4,,AS_NEW
8767995,1190,APARTMENT,APARTMENT,260000,FOR_SALE,3,115,SEMI_EQUIPPED,False,False,,,,,,,False,GOOD
8913242,1435,APARTMENT,APARTMENT,260000,FOR_SALE,2,75,USA_INSTALLED,,False,True,6,,,,3,,GOOD
8522429,8460,APARTMENT,APARTMENT,264000,FOR_SALE,3,134,INSTALLED,,False,True,6,,,,,,
8955878,1082,APARTMENT,APARTMENT,265000,FOR_SALE,2,67,HYPER_EQUIPPED,False,False,True,9,,,,2,False,AS_NEW
8960231,1210,APARTMENT,APARTMENT,265000,FOR_SALE,2,105,NOT_INSTALLED,False,False,True,3,,,,,False,TO_RENOVATE
8947001,8430,APARTMENT,APARTMENT,269000,FOR_SALE,3,95,SEMI_EQUIPPED,False,False,,,,,,,False,TO_BE_DONE_UP
9015489,2870,APARTMENT,APARTMENT,270000,FOR_SALE,2,90,HYPER_EQUIPPED,,False,,,,,,2,,GOOD
8744950,1081,APARTMENT,APARTMENT,275000,FOR_SALE,2,90,USA_HYPER_EQUIPPED,False,False,True,30,,,,2,False,JUST_RENOVATED
9000203,1000,APARTMENT,APARTMENT,275100,FOR_SALE,2,94,USA_HYPER_EQUIPPED,False,False,,,,,,4,,AS_NEW
8916957,1000,APARTMENT,APARTMENT,275100,FOR_SALE,2,94,USA_HYPER_EQUIPPED,False,False,,,,,,4,,AS_NEW
8997844,1190,APARTMENT,APARTMENT,275600,FOR_SALE,2,92,USA_HYPER_EQUIPPED,,False,True,60,,,,,False,AS_NEW
7846862,1652,APARTMENT,APARTMENT,279000,FOR_SALE,1,77,INSTALLED,,False,,,,,,2,,GOOD
8762092,8300,APARTMENT,GROUND_FLOOR,279000,FOR_SALE,1,50,INSTALLED,False,False,,,,,,4,False,AS_NEW
8234714,8660,APARTMENT,DUPLEX,279000,FOR_SALE,2,95,HYPER_EQUIPPED,False,False,True,20,,,,,False,AS_NEW
8866272,1030,APARTMENT,APARTMENT,285000,FOR_SALE,2,93,USA_INSTALLED,False,False,True,2,,,,2,,GOOD
9023422,1200,APARTMENT,APARTMENT,285000,FOR_SALE,2,81,HYPER_EQUIPPED,False,False,True,6,,,,,False,TO_BE_DONE_UP
8941888,6720,APARTMENT,APARTMENT,285000,FOR_SALE,3,118,INSTALLED,,False,,,,,,,,GOOD
9021888,1080,APARTMENT,APARTMENT,290000,FOR_SALE,3,166,INSTALLED,False,False,True,26,,,,3,False,GOOD
8986848,6690,APARTMENT,GROUND_FLOOR,290000,FOR_SALE,2,100,INSTALLED,,False,,,,,,,,AS_NEW
9007514,1180,APARTMENT,APARTMENT,295000,FOR_SALE,2,90,SEMI_EQUIPPED,,False,True,5,,,,3,,GOOD
8234009,4140,APARTMENT,APARTMENT,295000,FOR_SALE,2,118,HYPER_EQUIPPED,,False,True,12,,,,,,AS_NEW
9020225,9970,APARTMENT,PENTHOUSE,295000,FOR_SALE,2,121,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
8934432,2060,APARTMENT,APARTMENT,299000,FOR_SALE,2,135,INSTALLED,False,False,True,16,,,,,False,GOOD
8809582,1400,APARTMENT,APARTMENT,299500,FOR_SALE,2,92,INSTALLED,,False,True,8,,,,,,AS_NEW
9007151,1200,APARTMENT,APARTMENT,300000,FOR_SALE,2,97,HYPER_EQUIPPED,False,False,,,,,,,False,TO_BE_DONE_UP
8940690,1180,APARTMENT,APARTMENT,305000,FOR_SALE,2,94,HYPER_EQUIPPED,False,False,True,11,,,,2,False,AS_NEW
8960783,9308,APARTMENT,APARTMENT,309000,FOR_SALE,3,104,INSTALLED,,False,True,30,,,,,,
8931008,1850,APARTMENT,DUPLEX,319000,FOR_SALE,2,136,USA_INSTALLED,,False,True,4,,,,2,,GOOD
9013502,1160,APARTMENT,APARTMENT,320000,FOR_SALE,2,107,SEMI_EQUIPPED,False,True,True,,,,,2,,GOOD
8988233,1150,APARTMENT,APARTMENT,325000,FOR_SALE,2,105,USA_HYPER_EQUIPPED,False,False,True,8,,,,2,,AS_NEW
8901623,1970,APARTMENT,SERVICE_FLAT,325000,FOR_SALE,1,67,USA_INSTALLED,,False,True,16,,,,,,AS_NEW
8239623,8430,APARTMENT,PENTHOUSE,325000,FOR_SALE,1,70,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
8856371,7711,APARTMENT,DUPLEX,329000,FOR_SALE,3,200,HYPER_EQUIPPED,,False,True,24,,,,2,,
8924559,8600,APARTMENT,APARTMENT,329500,FOR_SALE,3,120,INSTALLED,False,False,True,,True,1,,,False,GOOD
8996016,8200,APARTMENT,APARTMENT,330000,FOR_SALE,2,80,HYPER_EQUIPPED,False,False,True,13,,,,,False,AS_NEW
9000205,1000,APARTMENT,APARTMENT,334200,FOR_SALE,3,107,USA_HYPER_EQUIPPED,False,False,,,,,,4,,AS_NEW
8916961,1000,APARTMENT,APARTMENT,334200,FOR_SALE,3,107,USA_HYPER_EQUIPPED,False,False,,,,,,4,,AS_NEW
9014541,1081,APARTMENT,DUPLEX,335000,FOR_SALE,3,116,HYPER_EQUIPPED,,False,True,11,,,,,False,GOOD
8923967,4000,APARTMENT,PENTHOUSE,339000,FOR_SALE,3,142,INSTALLED,False,True,True,29,,,,3,,TO_BE_DONE_UP
8990986,1000,APARTMENT,APARTMENT,340000,FOR_SALE,2,90,INSTALLED,,False,True,3,,,,2,,AS_NEW
8940433,1000,APARTMENT,APARTMENT,340000,FOR_SALE,2,95,USA_HYPER_EQUIPPED,False,False,True,20,,,,2,False,AS_NEW
8977591,1160,APARTMENT,APARTMENT,343000,FOR_SALE,3,110,USA_INSTALLED,False,False,True,12,,,,2,False,GOOD
8973637,1180,APARTMENT,APARTMENT,345000,FOR_SALE,2,90,INSTALLED,,False,True,8,,,,2,,TO_RENOVATE
8955493,1800,APARTMENT,DUPLEX,349000,FOR_SALE,3,140,INSTALLED,,False,True,10,,,,2,,GOOD
9020105,8400,APARTMENT,APARTMENT,349000,FOR_SALE,2,82,INSTALLED,False,False,True,2,,,,2,False,
8972369,1030,APARTMENT,APARTMENT,350000,FOR_SALE,2,110,NOT_INSTALLED,False,False,,,,,,2,False,TO_RENOVATE
8999219,1170,APARTMENT,APARTMENT,350000,FOR_SALE,2,74,USA_HYPER_EQUIPPED,False,False,True,11,,,,2,False,AS_NEW
8988760,2060,APARTMENT,APARTMENT,350000,FOR_SALE,3,110,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
8939321,8370,APARTMENT,DUPLEX,355000,FOR_SALE,2,98,HYPER_EQUIPPED,False,False,True,,,,,,False,GOOD
9003614,3000,APARTMENT,APARTMENT,359000,FOR_SALE,2,93,INSTALLED,,False,True,3,,,,3,,GOOD
8984739,7100,APARTMENT,LOFT,359000,FOR_SALE,3,237,INSTALLED,False,False,,,,,,4,False,AS_NEW
8925200,1000,APARTMENT,APARTMENT,360000,FOR_SALE,2,115,USA_HYPER_EQUIPPED,,False,,,,,,2,,AS_NEW
8964310,1050,APARTMENT,APARTMENT,369000,FOR_SALE,2,90,HYPER_EQUIPPED,False,False,True,2,,,,2,False,AS_NEW
9020303,3200,APARTMENT,DUPLEX,369000,FOR_SALE,4,200,INSTALLED,False,False,,,,,,,False,AS_NEW
9012761,1000,APARTMENT,PENTHOUSE,375000,FOR_SALE,3,118,HYPER_EQUIPPED,False,False,True,35,,,,3,False,GOOD
9012760,1030,APARTMENT,PENTHOUSE,375000,FOR_SALE,3,118,HYPER_EQUIPPED,False,False,True,35,,,,3,False,GOOD
8860644,1040,APARTMENT,APARTMENT,375000,FOR_SALE,2,112,INSTALLED,False,False,,,,,,2,False,AS_NEW
8905324,1040,APARTMENT,APARTMENT,375000,FOR_SALE,2,82,HYPER_EQUIPPED,False,False,True,19,,,,,,GOOD
8985211,5000,APARTMENT,APARTMENT,375000,FOR_SALE,2,105,INSTALLED,False,False,True,20,,,,3,False,GOOD
8956192,8300,APARTMENT,PENTHOUSE,375000,FOR_SALE,1,48,INSTALLED,False,False,True,30,,,,2,False,GOOD
8780846,8300,APARTMENT,APARTMENT,375000,FOR_SALE,1,80,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
8905325,1040,APARTMENT,APARTMENT,390000,FOR_SALE,2,82,HYPER_EQUIPPED,False,False,True,10,,,,,,GOOD
8979550,1050,APARTMENT,APARTMENT,390000,FOR_SALE,2,110,HYPER_EQUIPPED,False,False,True,13,,,,2,False,AS_NEW
8950392,1160,APARTMENT,GROUND_FLOOR,390000,FOR_SALE,2,106,USA_HYPER_EQUIPPED,False,False,True,4,,,,4,False,AS_NEW
8008613,1000,APARTMENT,APARTMENT,395000,FOR_SALE,2,156,INSTALLED,,False,True,18,,,,4,,AS_NEW
9009074,1040,APARTMENT,PENTHOUSE,395000,FOR_SALE,2,108,HYPER_EQUIPPED,False,False,True,12,,,,3,False,GOOD
8954120,1000,APARTMENT,APARTMENT,399000,FOR_SALE,1,135,USA_HYPER_EQUIPPED,,False,True,8,,,,,True,AS_NEW
8874224,8620,APARTMENT,APARTMENT,399000,FOR_SALE,2,105,HYPER_EQUIPPED,False,False,True,,True,,,,False,
8966694,1000,APARTMENT,APARTMENT,400000,FOR_SALE,3,150,INSTALLED,,False,,,,,,,,GOOD
8822172,1150,APARTMENT,APARTMENT,420000,FOR_SALE,2,90,INSTALLED,False,False,True,,,,,3,False,AS_NEW
8847402,1000,APARTMENT,PENTHOUSE,425000,FOR_SALE,3,110,USA_HYPER_EQUIPPED,False,False,True,20,,,,2,False,AS_NEW
8476548,2890,APARTMENT,PENTHOUSE,429000,FOR_SALE,4,286,INSTALLED,,False,True,32,,,,3,,
9011886,1180,APARTMENT,APARTMENT,430000,FOR_SALE,2,135,SEMI_EQUIPPED,False,False,,,,,,3,,TO_RENOVATE
8996375,1200,APARTMENT,APARTMENT,430000,FOR_SALE,4,154,HYPER_EQUIPPED,False,False,True,25,,,,2,False,GOOD
8839586,8300,APARTMENT,APARTMENT,430000,FOR_SALE,2,,INSTALLED,False,False,,,,,,2,False,JUST_RENOVATED
8048883,1070,APARTMENT,DUPLEX,433000,FOR_SALE,4,201,USA_HYPER_EQUIPPED,False,False,True,14,,,,,,
9002389,1150,APARTMENT,APARTMENT,435000,FOR_SALE,3,120,HYPER_EQUIPPED,False,False,True,,,,,,,JUST_RENOVATED
8995738,1150,APARTMENT,APARTMENT,435000,FOR_SALE,3,100,INSTALLED,False,False,True,7,,,,2,False,GOOD
6933104,8300,APARTMENT,APARTMENT,435000,FOR_SALE,2,110,INSTALLED,,False,True,,True,,,,False,JUST_RENOVATED
8928744,2018,APARTMENT,APARTMENT,438000,FOR_SALE,2,100,HYPER_EQUIPPED,,False,True,15,,,,2,,AS_NEW
8958105,2940,APARTMENT,DUPLEX,439000,FOR_SALE,3,220,HYPER_EQUIPPED,False,False,True,,True,,,,False,AS_NEW
8849916,1000,APARTMENT,APARTMENT,440000,FOR_SALE,2,155,HYPER_EQUIPPED,,False,,,,,,,,TO_BE_DONE_UP
8645548,1200,APARTMENT,APARTMENT,440000,FOR_SALE,2,100,HYPER_EQUIPPED,True,False,True,10,,,,2,,AS_NEW
8963575,8300,APARTMENT,APARTMENT,445000,FOR_SALE,2,89,INSTALLED,False,False,,,,,,2,False,
8841489,8300,APARTMENT,APARTMENT,447500,FOR_SALE,2,75,,False,False,,,,,,2,False,GOOD
9020341,1050,APARTMENT,APARTMENT,450000,FOR_SALE,2,135,HYPER_EQUIPPED,False,False,True,3,,,,2,False,AS_NEW
8928974,4000,APARTMENT,APARTMENT,459000,FOR_SALE,3,145,HYPER_EQUIPPED,,False,True,103,,,,3,,AS_NEW
8905432,1030,APARTMENT,APARTMENT,465000,FOR_SALE,3,135,INSTALLED,False,False,True,,,,,2,False,AS_NEW
9000207,1000,APARTMENT,APARTMENT,469400,FOR_SALE,4,161,USA_HYPER_EQUIPPED,False,False,,,,,,4,,AS_NEW
8916958,1000,APARTMENT,APARTMENT,469400,FOR_SALE,4,161,USA_HYPER_EQUIPPED,False,False,,,,,,4,,AS_NEW
8991559,1410,APARTMENT,APARTMENT,470000,FOR_SALE,2,120,HYPER_EQUIPPED,,False,True,4,,,,2,,AS_NEW
8970107,4000,APARTMENT,DUPLEX,475000,FOR_SALE,4,230,INSTALLED,,False,True,17,,,,2,,JUST_RENOVATED
8896996,1000,APARTMENT,APARTMENT,480000,FOR_SALE,2,90,USA_HYPER_EQUIPPED,False,False,True,11,,,,,True,AS_NEW
8997807,1040,APARTMENT,APARTMENT,485000,FOR_SALE,3,134,USA_HYPER_EQUIPPED,False,False,True,15,,,,4,False,GOOD
8961178,1050,APARTMENT,APARTMENT,485000,FOR_SALE,3,145,INSTALLED,False,False,,,,,,,False,GOOD
8877295,1348,APARTMENT,PENTHOUSE,490000,FOR_SALE,1,130,USA_HYPER_EQUIPPED,False,False,True,50,,,,2,False,AS_NEW
9021612,1000,APARTMENT,APARTMENT,495000,FOR_SALE,2,101,USA_HYPER_EQUIPPED,False,False,True,18,,,,,False,AS_NEW
8792143,1000,APARTMENT,APARTMENT,495000,FOR_SALE,4,220,USA_HYPER_EQUIPPED,False,False,,,,,,,False,JUST_RENOVATED
8884051,1150,APARTMENT,APARTMENT,495000,FOR_SALE,2,166,HYPER_EQUIPPED,False,False,True,20,,,,2,False,GOOD
8992355,1180,APARTMENT,APARTMENT,499000,FOR_SALE,3,163,HYPER_EQUIPPED,False,False,True,8,,,,2,True,GOOD
8999448,8300,APARTMENT,APARTMENT,499000,FOR_SALE,2,75,INSTALLED,False,False,True,10,,,,2,False,GOOD
8998599,2620,APARTMENT,DUPLEX,499500,FOR_SALE,4,203,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
8960020,8301,APARTMENT,APARTMENT,499500,FOR_SALE,2,104,USA_HYPER_EQUIPPED,False,False,,,,,,2,False,AS_NEW
8869448,1200,APARTMENT,APARTMENT,500000,FOR_SALE,3,150,INSTALLED,False,False,True,13,,,,2,,
8995970,1000,APARTMENT,APARTMENT,530000,FOR_SALE,2,115,USA_INSTALLED,,False,True,,,,,2,,AS_NEW
8990854,1000,APARTMENT,APARTMENT,530000,FOR_SALE,2,120,USA_HYPER_EQUIPPED,False,False,True,3,,,,,False,AS_NEW
8660319,8300,APARTMENT,APARTMENT,540000,FOR_SALE,2,90,INSTALLED,False,False,True,4,,,,2,False,TO_BE_DONE_UP
8773694,8420,APARTMENT,PENTHOUSE,545000,FOR_SALE,3,151,HYPER_EQUIPPED,False,False,True,8,,,,,False,AS_NEW
8960022,8301,APARTMENT,APARTMENT,555000,FOR_SALE,2,111,USA_HYPER_EQUIPPED,False,False,,,,,,2,False,AS_NEW
9022973,8300,APARTMENT,APARTMENT,560000,FOR_SALE,2,80,INSTALLED,False,False,True,,,,,2,False,AS_NEW
8983831,1200,APARTMENT,APARTMENT,575000,FOR_SALE,3,151,USA_HYPER_EQUIPPED,False,False,True,10,,,,3,False,GOOD
8549833,4000,APARTMENT,DUPLEX,584750,FOR_SALE,5,234,,,False,True,35,,,,2,,AS_NEW
8977202,1160,APARTMENT,PENTHOUSE,590000,FOR_SALE,4,199,INSTALLED,False,False,True,10,,,,,False,GOOD
8104679,1050,APARTMENT,APARTMENT,595000,FOR_SALE,3,170,INSTALLED,False,False,True,7,,,,,False,AS_NEW
8445713,8300,APARTMENT,GROUND_FLOOR,595000,FOR_SALE,3,120,HYPER_EQUIPPED,False,False,True,,,,,2,False,GOOD
8715637,8400,APARTMENT,APARTMENT,595000,FOR_SALE,2,133,HYPER_EQUIPPED,False,False,True,,,,,,False,GOOD
8956030,1180,APARTMENT,APARTMENT,597000,FOR_SALE,3,150,SEMI_EQUIPPED,False,False,True,35,,,,4,False,TO_RENOVATE
8905433,1150,APARTMENT,APARTMENT,600000,FOR_SALE,3,130,INSTALLED,False,False,True,18,,,,3,False,AS_NEW
8931976,1150,APARTMENT,APARTMENT,615000,FOR_SALE,3,177,HYPER_EQUIPPED,False,False,True,5,,,,2,False,AS_NEW
8905429,1050,APARTMENT,APARTMENT,620000,FOR_SALE,2,165,HYPER_EQUIPPED,False,False,True,8,,,,,False,AS_NEW
8470849,8300,APARTMENT,APARTMENT,620000,FOR_SALE,2,100,,False,False,,,,,,2,False,GOOD
8916960,1000,APARTMENT,APARTMENT,620200,FOR_SALE,6,213,USA_HYPER_EQUIPPED,False,False,,,,,,4,,AS_NEW
8963947,1050,APARTMENT,PENTHOUSE,640000,FOR_SALE,3,165,HYPER_EQUIPPED,False,False,True,65,,,,2,True,AS_NEW
8946496,8300,APARTMENT,APARTMENT,645000,FOR_SALE,3,85,HYPER_EQUIPPED,False,False,True,,,,,,False,AS_NEW
8960021,8301,APARTMENT,APARTMENT,645000,FOR_SALE,3,140,USA_HYPER_EQUIPPED,False,False,,,,,,2,False,AS_NEW
8598209,1150,APARTMENT,PENTHOUSE,650000,FOR_SALE,5,190,NOT_INSTALLED,False,False,True,,,,,3,False,AS_NEW
9007662,1200,APARTMENT,APARTMENT,650000,FOR_SALE,3,157,INSTALLED,False,False,True,25,,,,3,False,AS_NEW
8979918,1180,APARTMENT,APARTMENT,655000,FOR_SALE,4,206,USA_HYPER_EQUIPPED,False,False,True,10,,,,3,False,JUST_RENOVATED
8928530,8300,APARTMENT,APARTMENT,690000,FOR_SALE,3,105,,False,False,True,8,,,,2,False,GOOD
8794310,1410,APARTMENT,PENTHOUSE,698000,FOR_SALE,3,175,USA_HYPER_EQUIPPED,,True,True,14,,,,3,,JUST_RENOVATED
8973969,1000,APARTMENT,APARTMENT,730000,FOR_SALE,2,210,HYPER_EQUIPPED,False,False,True,6,,,,2,False,GOOD
